Date	Time	Severity	Direction	Truck
20050505	2240	Complaint of Pain	S	FALSE
20050505	2245	Property Damage	S	FALSE
20050506	0400	Complaint of Pain	S	FALSE
20050506	0530	Property Damage	N	TRUE
20050506	0900	Complaint of Pain	S	FALSE
20050506	0945	Property Damage	N	FALSE
20050506	1010	Property Damage	N	FALSE
20050506	1050	Property Damage	N	TRUE
20050507	0700	Visible Injury	S	FALSE
20050507	1345	Property Damage	S	FALSE
20050507	2205	Complaint of Pain	N	FALSE
20050507	2330	Complaint of Pain	N	FALSE
20050508	0115	Property Damage	N	FALSE
20050508	0210	Property Damage	N	FALSE
20050508	0615	Property Damage	S	FALSE
20050508	1730	Property Damage	S	FALSE
20050508	2015	Visible Injury	N	FALSE
20050508	2130	Visible Injury	N	FALSE
20050509	0230	Property Damage	S	FALSE
20050509	0525	Property Damage	S	FALSE
20050509	1050	Property Damage	N	TRUE
20050509	1315	Visible Injury	S	TRUE
20050509	1538	Visible Injury	S	FALSE
20050509	1635	Visible Injury	N	TRUE
20050509	1700	Property Damage	N	TRUE
20050510	0525	Property Damage	N	FALSE
20050510	0800	Property Damage	S	FALSE
20050510	0915	Property Damage	N	TRUE
20050510	1100	Property Damage	S	TRUE
20050511	1240	Complaint of Pain	S	FALSE
20050511	1550	Severe Injury	N	FALSE
20050511	1647	Visible Injury	S	FALSE
20050511	1650	Property Damage	N	FALSE
20050512	0720	Visible Injury	N	FALSE
20050512	0833	Complaint of Pain	S	FALSE
20050512	0915	Complaint of Pain	N	TRUE
20050512	1645	Property Damage	N	FALSE
20050512	1710	Property Damage	S	FALSE
20050512	1840	Property Damage	S	FALSE
20050512	2250	Property Damage	S	FALSE
20050513	0720	Property Damage	S	FALSE
20050513	0730	Property Damage	N	FALSE
20050513	1235	Complaint of Pain	N	FALSE
20050513	1250	Complaint of Pain	S	FALSE
20050513	1340	Property Damage	N	TRUE
20050513	1450	Property Damage	N	TRUE
20050513	1600	Visible Injury	N	FALSE
20050513	1650	Property Damage	S	FALSE
20050514	0756	Property Damage	N	FALSE
20050514	1725	Visible Injury	S	FALSE
20050514	2030	Property Damage	N	FALSE
20050515	0135	Complaint of Pain	N	FALSE
20050515	0315	Property Damage	N	FALSE
20050515	0330	Property Damage	N	FALSE
20050515	1715	Fatal	S	TRUE
20050516	0840	Property Damage	N	FALSE
20050516	1153	Property Damage	N	TRUE
20050516	1445	Complaint of Pain	N	TRUE
20050516	1720	Property Damage	N	TRUE
20050517	0655	Property Damage	S	FALSE
20050517	1208	Property Damage	S	FALSE
20050517	1705	Property Damage	S	FALSE
20050518	0730	Property Damage	S	FALSE
20050518	0820	Property Damage	S	FALSE
20050518	1230	Property Damage	N	TRUE
20050518	1635	Property Damage	S	TRUE
20050518	1750	Property Damage	S	FALSE
20050518	1850	Property Damage	S	FALSE
20050519	1020	Complaint of Pain	N	TRUE
20050519	1215	Property Damage	S	TRUE
20050519	1430	Property Damage	N	FALSE
20050519	1435	Visible Injury	S	TRUE
20050519	1445	Property Damage	N	TRUE
20050519	1730	Property Damage	N	FALSE
20050520	0530	Property Damage	S	FALSE
20050520	0830	Property Damage	N	FALSE
20050520	2130	Complaint of Pain	S	TRUE
20050521	0125	Property Damage	S	FALSE
20050521	0318	Property Damage	S	FALSE
20050521	0320	Property Damage	S	FALSE
20050521	1240	Property Damage	S	FALSE
20050521	1244	Property Damage	S	TRUE
20050521	1900	Property Damage	N	FALSE
20050521	2100	Property Damage	N	FALSE
20050522	1510	Visible Injury	S	FALSE
20050522	2307	Property Damage	S	FALSE
20050523	0648	Property Damage	N	FALSE
20050523	1130	Visible Injury	S	FALSE
20050523	1140	Property Damage	S	FALSE
20050523	1155	Property Damage	S	FALSE
20050523	1605	Complaint of Pain	S	FALSE
20050523	2345	Property Damage	N	FALSE
20050524	0530	Property Damage	S	TRUE
20050524	1550	Property Damage	N	FALSE
20050524	1815	Property Damage	N	FALSE
20050524	2005	Visible Injury	N	FALSE
20050524	2055	Complaint of Pain	N	FALSE
20050524	2117	Complaint of Pain	N	FALSE
20050525	0530	Property Damage	N	FALSE
20050525	0850	Property Damage	N	FALSE
20050525	1056	Property Damage	S	FALSE
20050525	1746	Property Damage	S	FALSE
20050525	2130	Property Damage	N	FALSE
20050526	0700	Complaint of Pain	N	TRUE
20050526	1620	Property Damage	N	FALSE
20050527	0900	Property Damage	S	FALSE
20050527	1145	Property Damage	N	TRUE
20050527	1605	Property Damage	N	TRUE
20050527	1606	Property Damage	N	TRUE
20050527	2303	Visible Injury	S	FALSE
20050528	1410	Complaint of Pain	N	FALSE
20050528	2310	Property Damage	N	FALSE
20050529	0900	Complaint of Pain	S	FALSE
20050529	1010	Property Damage	S	FALSE
20050529	1053	Severe Injury	S	TRUE
20050529	1100	Property Damage	N	FALSE
20050529	1525	Property Damage	N	FALSE
20050529	1900	Complaint of Pain	S	FALSE
20050529	2320	Property Damage	N	FALSE
20050530	1210	Complaint of Pain	S	FALSE
20050530	1335	Property Damage	S	TRUE
20050530	2210	Property Damage	N	FALSE
20050531	1444	Property Damage	N	FALSE
20050531	1512	Property Damage	S	TRUE
20050531	1520	Property Damage	N	FALSE
20050531	1527	Property Damage	N	TRUE
20050531	1545	Property Damage	S	FALSE
20050531	1545	Property Damage	S	TRUE
20050531	1655	Property Damage	N	TRUE
20050531	2205	Severe Injury	S	FALSE
20050601	0755	Property Damage	N	FALSE
20050601	0755	Property Damage	S	FALSE
20050601	1120	Property Damage	N	TRUE
20050602	0700	Property Damage	S	FALSE
20050602	1130	Complaint of Pain	S	TRUE
20050602	1330	Property Damage	S	FALSE
20050602	1410	Property Damage	N	FALSE
20050602	1410	Property Damage	N	TRUE
20050602	1436	Complaint of Pain	N	FALSE
20050602	1520	Property Damage	N	FALSE
20050602	1532	Property Damage	S	TRUE
20050602	1850	Property Damage	N	FALSE
20050602	2225	Property Damage	S	FALSE
20050603	0655	Property Damage	S	FALSE
20050603	0714	Complaint of Pain	N	FALSE
20050603	0825	Visible Injury	S	FALSE
20050603	0845	Complaint of Pain	N	FALSE
20050603	1240	Property Damage	S	TRUE
20050604	0918	Property Damage	N	TRUE
20050604	1900	Complaint of Pain	N	FALSE
20050604	2030	Property Damage	N	FALSE
20050604	2303	Complaint of Pain	N	FALSE
20050605	1155	Property Damage	S	FALSE
20050605	1425	Complaint of Pain	N	FALSE
20050605	1530	Severe Injury	N	FALSE
20050606	0420	Visible Injury	S	FALSE
20050606	0735	Property Damage	N	TRUE
20050606	0750	Complaint of Pain	N	FALSE
20050606	0820	Visible Injury	S	FALSE
20050606	1610	Property Damage	N	FALSE
20050606	1630	Property Damage	S	FALSE
20050606	1729	Property Damage	N	TRUE
20050607	0115	Property Damage	N	FALSE
20050607	0750	Property Damage	S	FALSE
20050607	1003	Property Damage	S	FALSE
20050607	1415	Property Damage	N	TRUE
20050607	1700	Property Damage	S	TRUE
20050607	1705	Property Damage	S	FALSE
20050607	1915	Fatal	N	FALSE
20050607	1916	Visible Injury	N	FALSE
20050608	0010	Property Damage	N	FALSE
20050608	1317	Property Damage	N	FALSE
20050608	1710	Property Damage	S	FALSE
20050609	0010	Property Damage	N	FALSE
20050609	1710	Property Damage	N	TRUE
20050610	0215	Property Damage	N	FALSE
20050610	0647	Property Damage	N	FALSE
20050610	0915	Property Damage	N	FALSE
20050610	1255	Complaint of Pain	S	FALSE
20050610	1430	Complaint of Pain	S	FALSE
20050610	1505	Visible Injury	N	TRUE
20050610	1610	Property Damage	N	FALSE
20050610	1900	Property Damage	S	TRUE
20050610	2110	Property Damage	N	TRUE
20050610	2150	Property Damage	N	TRUE
20050610	2225	Property Damage	N	FALSE
20050610	2350	Complaint of Pain	N	FALSE
20050611	0340	Property Damage	S	FALSE
20050611	0800	Property Damage	S	FALSE
20050611	0920	Property Damage	N	TRUE
20050611	1440	Complaint of Pain	N	FALSE
20050611	1740	Property Damage	S	FALSE
20050612	0025	Property Damage	N	FALSE
20050612	0027	Property Damage	N	FALSE
20050612	0104	Severe Injury	S	FALSE
20050612	0105	Property Damage	S	FALSE
20050612	0245	Property Damage	N	FALSE
20050612	1440	Property Damage	N	FALSE
20050612	1950	Visible Injury	S	FALSE
20050613	0310	Complaint of Pain	S	FALSE
20050613	0745	Property Damage	S	FALSE
20050613	1230	Property Damage	N	TRUE
20050613	1434	Severe Injury	S	TRUE
20050613	1730	Property Damage	N	TRUE
20050614	0530	Property Damage	N	FALSE
20050614	1315	Complaint of Pain	S	TRUE
20050614	1430	Property Damage	N	FALSE
20050614	1515	Property Damage	N	TRUE
20050614	1545	Property Damage	S	FALSE
20050614	1900	Property Damage	S	TRUE
20050614	2155	Property Damage	S	FALSE
20050615	0005	Property Damage	S	FALSE
20050615	0009	Property Damage	S	FALSE
20050615	0015	Property Damage	N	FALSE
20050615	0519	Property Damage	N	FALSE
20050615	0520	Property Damage	N	FALSE
20050615	0745	Property Damage	S	TRUE
20050615	0800	Property Damage	S	FALSE
20050615	1310	Property Damage	S	TRUE
20050615	1845	Property Damage	N	TRUE
20050615	2021	Property Damage	S	FALSE
20050616	0735	Complaint of Pain	N	FALSE
20050616	0737	Property Damage	N	TRUE
20050616	1000	Property Damage	S	TRUE
20050616	1205	Property Damage	N	FALSE
20050616	1215	Property Damage	N	TRUE
20050616	1216	Property Damage	N	FALSE
20050616	1600	Complaint of Pain	S	TRUE
20050616	1745	Property Damage	N	FALSE
20050616	1750	Complaint of Pain	S	TRUE
20050616	1915	Property Damage	N	FALSE
20050616	2000	Property Damage	S	FALSE
20050617	0840	Property Damage	S	TRUE
20050617	0843	Property Damage	N	TRUE
20050617	0930	Property Damage	S	FALSE
20050617	1506	Property Damage	N	FALSE
20050617	1725	Property Damage	N	TRUE
20050617	2240	Property Damage	N	FALSE
20050617	2240	Property Damage	N	FALSE
20050617	2305	Property Damage	S	FALSE
20050618	0050	Property Damage	S	FALSE
20050618	0305	Property Damage	S	FALSE
20050618	0440	Complaint of Pain	N	FALSE
20050618	0807	Complaint of Pain	N	FALSE
20050618	1850	Complaint of Pain	N	FALSE
20050619	0020	Severe Injury	N	FALSE
20050619	0026	Property Damage	S	FALSE
20050619	0140	Property Damage	N	FALSE
20050619	0140	Visible Injury	S	FALSE
20050619	0140	Complaint of Pain	N	FALSE
20050619	0230	Property Damage	N	FALSE
20050619	0310	Property Damage	S	FALSE
20050619	0730	Property Damage	S	TRUE
20050619	0850	Complaint of Pain	S	TRUE
20050619	1420	Property Damage	N	FALSE
20050619	2040	Property Damage	N	FALSE
20050620	0800	Visible Injury	S	FALSE
20050620	0910	Property Damage	N	FALSE
20050620	1315	Property Damage	N	TRUE
20050620	1925	Property Damage	N	FALSE
20050620	2300	Property Damage	S	TRUE
20050621	0815	Property Damage	N	TRUE
20050621	1000	Property Damage	N	FALSE
20050621	1400	Property Damage	S	FALSE
20050621	1430	Visible Injury	S	FALSE
20050621	1710	Property Damage	S	FALSE
20050621	2315	Property Damage	N	FALSE
20050622	0515	Property Damage	N	FALSE
20050622	0910	Complaint of Pain	N	FALSE
20050622	1150	Property Damage	N	TRUE
20050622	1430	Property Damage	N	FALSE
20050622	2203	Property Damage	S	TRUE
20050623	1250	Property Damage	S	TRUE
20050623	1340	Property Damage	N	TRUE
20050623	1515	Property Damage	N	FALSE
20050624	1140	Property Damage	N	TRUE
20050624	1215	Property Damage	S	FALSE
20050624	1225	Property Damage	N	FALSE
20050624	1315	Property Damage	S	TRUE
20050624	1600	Property Damage	S	FALSE
20050624	1630	Property Damage	N	FALSE
20050624	1805	Complaint of Pain	N	FALSE
20050624	1815	Property Damage	N	FALSE
20050624	2045	Property Damage	N	FALSE
20050624	2110	Property Damage	N	FALSE
20050625	0450	Property Damage	N	FALSE
20050625	0615	Property Damage	N	FALSE
20050625	0645	Complaint of Pain	N	TRUE
20050625	1115	Property Damage	N	FALSE
20050625	1213	Property Damage	S	FALSE
20050625	1550	Property Damage	N	FALSE
20050625	1600	Complaint of Pain	S	FALSE
20050625	1825	Visible Injury	S	FALSE
20050625	2115	Property Damage	N	FALSE
20050626	0010	Complaint of Pain	N	FALSE
20050626	0055	Property Damage	N	FALSE
20050626	0145	Complaint of Pain	N	FALSE
20050626	0910	Severe Injury	S	FALSE
20050626	0945	Property Damage	S	FALSE
20050626	1415	Property Damage	S	FALSE
20050626	1425	Property Damage	S	FALSE
20050626	2215	Property Damage	N	FALSE
20050627	1000	Property Damage	N	FALSE
20050627	1300	Visible Injury	N	FALSE
20050627	1345	Property Damage	N	FALSE
20050627	1408	Property Damage	S	TRUE
20050627	1425	Complaint of Pain	N	FALSE
20050627	1520	Property Damage	N	FALSE
20050627	1630	Property Damage	N	FALSE
20050628	1340	Property Damage	S	TRUE
20050628	1419	Property Damage	S	FALSE
20050628	1550	Complaint of Pain	N	FALSE
20050628	1755	Complaint of Pain	N	FALSE
20050629	0855	Property Damage	S	FALSE
20050629	1345	Property Damage	N	FALSE
20050629	1430	Property Damage	N	TRUE
20050629	1730	Property Damage	S	TRUE
20050630	0710	Property Damage	N	FALSE
20050630	0730	Complaint of Pain	S	FALSE
20050630	0920	Property Damage	N	TRUE
20050630	0940	Property Damage	S	FALSE
20050630	1710	Property Damage	N	FALSE
20050630	1750	Property Damage	N	FALSE
20050630	1800	Property Damage	S	FALSE
20050701	1005	Property Damage	S	TRUE
20050701	1250	Property Damage	S	FALSE
20050701	1930	Property Damage	N	FALSE
20050701	2130	Property Damage	S	TRUE
20050702	0014	Property Damage	S	FALSE
20050704	1255	Property Damage	S	FALSE
20050705	0630	Property Damage	S	FALSE
20050705	0725	Property Damage	S	FALSE
20050705	1125	Property Damage	N	FALSE
20050705	1210	Property Damage	N	TRUE
20050705	1650	Property Damage	N	FALSE
20050706	1450	Property Damage	N	TRUE
20050706	1500	Property Damage	S	FALSE
20050706	1535	Property Damage	N	FALSE
20050706	1915	Property Damage	N	FALSE
20050706	2315	Property Damage	N	FALSE
20050707	0750	Property Damage	N	FALSE
20050707	0805	Property Damage	S	FALSE
20050707	0932	Property Damage	S	FALSE
20050707	1005	Complaint of Pain	S	TRUE
20050707	1040	Property Damage	N	FALSE
20050707	1053	Property Damage	S	FALSE
20050707	1100	Property Damage	N	TRUE
20050707	1500	Property Damage	N	FALSE
20050707	1605	Property Damage	S	FALSE
20050708	0008	Property Damage	S	TRUE
20050708	0040	Visible Injury	N	FALSE
20050708	0527	Complaint of Pain	S	FALSE
20050708	0545	Complaint of Pain	N	FALSE
20050708	0955	Property Damage	S	FALSE
20050708	1145	Complaint of Pain	N	FALSE
20050708	1510	Property Damage	N	FALSE
20050708	1750	Property Damage	S	FALSE
20050708	1815	Visible Injury	N	FALSE
20050708	1935	Property Damage	S	FALSE
20050708	2210	Property Damage	S	FALSE
20050709	0055	Property Damage	N	FALSE
20050709	0914	Visible Injury	N	FALSE
20050709	1005	Property Damage	N	FALSE
20050709	2105	Property Damage	N	TRUE
20050710	0005	Property Damage	N	FALSE
20050710	1144	Property Damage	N	FALSE
20050711	0404	Property Damage	N	FALSE
20050711	0745	Property Damage	N	TRUE
20050711	0843	Property Damage	S	FALSE
20050711	1555	Visible Injury	S	FALSE
20050711	1800	Property Damage	N	FALSE
20050711	2115	Property Damage	S	FALSE
20050712	0810	Property Damage	N	FALSE
20050712	1330	Property Damage	S	TRUE
20050712	1805	Property Damage	N	FALSE
20050712	1810	Property Damage	S	FALSE
20050712	1840	Property Damage	N	FALSE
20050713	0153	Property Damage	N	FALSE
20050713	0715	Property Damage	N	TRUE
20050713	1125	Visible Injury	N	TRUE
20050713	1200	Complaint of Pain	N	FALSE
20050713	1415	Complaint of Pain	N	FALSE
20050713	1716	Property Damage	S	FALSE
20050714	1135	Property Damage	S	FALSE
20050714	1140	Property Damage	S	FALSE
20050715	0825	Property Damage	S	FALSE
20050715	0930	Property Damage	S	TRUE
20050715	1205	Property Damage	S	TRUE
20050715	1213	Property Damage	S	FALSE
20050715	1625	Property Damage	S	FALSE
20050715	1805	Property Damage	N	TRUE
20050715	2135	Complaint of Pain	S	FALSE
20050716	0805	Property Damage	N	FALSE
20050716	1125	Visible Injury	N	FALSE
20050716	1503	Property Damage	S	FALSE
20050716	2140	Property Damage	N	FALSE
20050716	2300	Property Damage	S	FALSE
20050717	0905	Property Damage	S	FALSE
20050717	1830	Property Damage	N	FALSE
20050717	2000	Property Damage	S	FALSE
20050717	2017	Property Damage	S	FALSE
20050718	0550	Property Damage	S	FALSE
20050718	1345	Property Damage	N	FALSE
20050718	1516	Property Damage	N	TRUE
20050718	1745	Property Damage	N	FALSE
20050719	0915	Complaint of Pain	S	TRUE
20050719	1115	Visible Injury	N	FALSE
20050719	1500	Property Damage	S	FALSE
20050719	1700	Property Damage	S	TRUE
20050719	1810	Property Damage	S	TRUE
20050719	2032	Severe Injury	S	FALSE
20050720	1040	Property Damage	S	FALSE
20050720	1144	Property Damage	N	TRUE
20050720	1158	Property Damage	S	TRUE
20050720	1330	Property Damage	S	FALSE
20050720	2345	Property Damage	N	TRUE
20050720	2349	Complaint of Pain	N	FALSE
20050721	0745	Property Damage	S	FALSE
20050721	0815	Property Damage	N	FALSE
20050721	1215	Property Damage	N	TRUE
20050721	1345	Property Damage	S	TRUE
20050721	1510	Property Damage	S	TRUE
20050721	1730	Property Damage	N	FALSE
20050721	1830	Property Damage	S	TRUE
20050722	1015	Property Damage	N	TRUE
20050722	1250	Complaint of Pain	S	FALSE
20050722	1415	Complaint of Pain	N	TRUE
20050722	1540	Property Damage	S	TRUE
20050722	2215	Complaint of Pain	N	TRUE
20050723	0550	Property Damage	N	FALSE
20050723	0750	Complaint of Pain	N	TRUE
20050723	1210	Property Damage	S	FALSE
20050723	1320	Property Damage	N	FALSE
20050723	1455	Property Damage	N	FALSE
20050723	2250	Property Damage	N	FALSE
20050724	0005	Property Damage	N	FALSE
20050724	0055	Property Damage	N	TRUE
20050724	0130	Complaint of Pain	N	FALSE
20050724	0205	Visible Injury	N	FALSE
20050724	0325	Visible Injury	N	FALSE
20050724	1310	Complaint of Pain	N	FALSE
20050725	0030	Visible Injury	S	FALSE
20050725	0510	Visible Injury	N	TRUE
20050725	0800	Property Damage	S	FALSE
20050725	1505	Complaint of Pain	S	FALSE
20050725	1605	Property Damage	N	TRUE
20050726	0850	Property Damage	S	FALSE
20050726	1040	Visible Injury	N	FALSE
20050726	1130	Property Damage	S	TRUE
20050726	1216	Property Damage	N	FALSE
20050726	1507	Property Damage	N	TRUE
20050726	1700	Property Damage	S	FALSE
20050727	0800	Property Damage	N	FALSE
20050727	0830	Property Damage	N	FALSE
20050727	1730	Property Damage	S	TRUE
20050727	1915	Complaint of Pain	N	FALSE
20050728	0150	Visible Injury	S	FALSE
20050728	0650	Property Damage	N	FALSE
20050728	0925	Complaint of Pain	N	FALSE
20050729	1515	Complaint of Pain	N	FALSE
20050729	2130	Property Damage	S	FALSE
20050729	2130	Visible Injury	N	FALSE
20050730	0130	Property Damage	S	FALSE
20050730	0205	Property Damage	S	FALSE
20050730	0815	Property Damage	N	FALSE
20050731	0055	Visible Injury	N	FALSE
20050731	1105	Property Damage	S	FALSE
20050731	1530	Property Damage	S	FALSE
20050801	0733	Property Damage	N	TRUE
20050801	1005	Complaint of Pain	N	FALSE
20050801	1015	Property Damage	S	FALSE
20050801	1045	Property Damage	N	TRUE
20050801	1400	Property Damage	N	FALSE
20050801	1401	Property Damage	N	FALSE
20050801	1605	Property Damage	N	TRUE
20050801	1700	Property Damage	N	FALSE
20050801	2255	Property Damage	S	FALSE
20050802	1135	Property Damage	N	TRUE
20050802	1216	Property Damage	S	TRUE
20050802	1500	Property Damage	S	FALSE
20050802	1550	Property Damage	S	FALSE
20050803	1405	Property Damage	N	FALSE
20050803	2330	Property Damage	S	TRUE
20050804	0720	Complaint of Pain	N	FALSE
20050804	1730	Property Damage	S	FALSE
20050805	0603	Visible Injury	S	TRUE
20050805	1300	Property Damage	S	FALSE
20050805	1315	Property Damage	S	FALSE
20050805	1320	Property Damage	S	FALSE
20050805	1515	Property Damage	N	TRUE
20050806	0205	Property Damage	S	FALSE
20050806	1020	Complaint of Pain	S	FALSE
20050806	1315	Complaint of Pain	S	FALSE
20050806	1830	Property Damage	N	FALSE
20050807	0135	Property Damage	N	FALSE
